"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @Fahmibinhassan: Perlindungan dari jangkitan varian alpha dan delta masih tinggi untuk kedua dua jenis vaksin.

Kesimpulan: vaksin! http…",FALSE,0,NA,2021-10-03 01:28:28,FALSE,NA,"1444474401315975170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fahirabaharim",33,TRUE,FALSE,NA,NA
"RT @Fahmibinhassan: Perlindungan dari jangkitan varian alpha dan delta masih tinggi untuk kedua dua jenis vaksin.

Kesimpulan: vaksin! http…",FALSE,0,NA,2021-10-03 01:17:34,FALSE,NA,"1444471656924147718",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","n_ifaalias",33,TRUE,FALSE,NA,NA
"RT @DonAdam68: Jenis vaksin yang digunakan adalah SINOVAC. Terbuka untuk umum, usia mulai 12 tahun ke atas, dan penyintas Covid-19 yang tel…",FALSE,0,NA,2021-10-03 01:10:13,FALSE,NA,"1444469805998755843",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scholastichv",2,TRUE,FALSE,NA,NA
"Jenis vaksin yang digunakan adalah SINOVAC. Terbuka untuk umum, usia mulai 12 tahun ke atas, dan penyintas Covid-19… https://t.co/8cW3Cf85RV",FALSE,5,"DonAdam68",2021-10-03 01:08:38,TRUE,"1444469082535837701","1444469409020465156","1312514755","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DonAdam68",2,FALSE,FALSE,NA,NA
"RT @shaemlour: @sicfallacy Yang jenis takut mati sebab vaksin ni sebenarnya tak percaya ajal maut tu kuasa Tuhan. Lebih teruk lagi, Tuhan d…",FALSE,0,NA,2021-10-03 01:05:24,FALSE,NA,"1444468593500966916",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reenqlsy",11,TRUE,FALSE,NA,NA
"Yth. Segenap Warga Ngestiharjo

Bagi saudaraku warga domisili Ngestiharjo yang belum vaksinasi covid bisa mengkuti… https://t.co/Bm2UsorldF",FALSE,2,NA,2021-10-03 00:50:30,TRUE,NA,"1444464845290708997",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DesaNgestiharjo",0,FALSE,FALSE,NA,NA
"Ayo Hadiri Gerai Vaksin TNI - Polri, yang akan dilaksanakan pada hari Senin, tanggal 04 Oktober 2021, jam 09.00 - 1… https://t.co/JvuhqHzMBp",FALSE,2,NA,2021-10-03 00:49:18,TRUE,NA,"1444464544026267652",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PSeltim",1,FALSE,FALSE,NA,NA
"Ayo Hadiri Gerai Vaksin TNI - Polri, yang akan dilaksanakan pada hari Senin, tanggal 04 Oktober 2021, jam 09.00 - 1… https://t.co/ZmqubQjCd2",FALSE,1,NA,2021-10-03 00:39:25,TRUE,NA,"1444462055734448133",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PSelemadeg",1,FALSE,FALSE,NA,NA
"Ayo Hadiri Gerai Vaksin TNI - Polri, yang akan dilaksanakan pada hari Senin, tanggal 04 Oktober 2021, jam 09.00 - 1… https://t.co/njOeUzQyY7",FALSE,1,NA,2021-10-03 00:33:53,TRUE,NA,"1444460665058385923",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HBaturiti",0,FALSE,FALSE,NA,NA
"RT @Ayang_Utriza: YM. Bapak @Nurmantyo_Gatot: Bapak sehat? Sudah divaksin anti-Covid-19? 

Apakah Bapak juga sudah disuntik vaksin merek ""b…",FALSE,0,NA,2021-10-03 00:23:52,FALSE,NA,"1444458142645977090",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leoherlambang12",148,TRUE,FALSE,NA,NA
"RT @Fahmibinhassan: Perlindungan dari jangkitan varian alpha dan delta masih tinggi untuk kedua dua jenis vaksin.

Kesimpulan: vaksin! http…",FALSE,0,NA,2021-10-03 00:04:53,FALSE,NA,"1444453365639901185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Edayah13",33,TRUE,FALSE,NA,NA
"RT @Ayang_Utriza: YM. Bapak @Nurmantyo_Gatot: Bapak sehat? Sudah divaksin anti-Covid-19? 

Apakah Bapak juga sudah disuntik vaksin merek ""b…",FALSE,0,NA,2021-10-03 00:04:09,FALSE,NA,"1444453178703945728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kopikirpikir",148,TRUE,FALSE,NA,NA
"Ayo Hadiri Gerai Vaksin TNI - Polri, yang akan dilaksanakan pada hari Senin, tanggal 04 Oktober 2021, jam 09.00 - 1… https://t.co/zApzq2PvDn",FALSE,1,NA,2021-10-03 00:03:09,TRUE,NA,"1444452930602483717",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HKerambitan",1,FALSE,FALSE,NA,NA
"RT @jokowi: Sebanyak 3.500 pelajar SMA di Cilacap, hari ini mendapatkan suntikan vaksin Covid-19 dosis pertama jenis Sinovac. 

Saya meninj…",FALSE,0,NA,2021-10-02 22:01:34,FALSE,NA,"1444422330545889280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DikaRizaldi10",291,TRUE,FALSE,NA,NA
"Vaksinasi digerakkan oleh aparatur bersenjata negara sudah aneh!!!

Apalagi BIN,Polisi, Babinsa yg mengawasi sekali… https://t.co/pQSijXpGtE",FALSE,0,NA,2021-10-02 21:59:44,TRUE,NA,"1444421867842850816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swarnadiva11",0,FALSE,FALSE,NA,NA
"RT @hahahamie: Masalah perlindungan imun yang menurun terhadap virus bukan suatu yang baharu. Vaksin influenza pun mengalami masalah yang s…",FALSE,0,NA,2021-10-02 19:58:25,FALSE,NA,"1444391341304139778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hsnwan",1,TRUE,FALSE,NA,NA
"Pelakon Azri Iskandar mengesahkan dirinya sudah lengkap menerima dua dos vaksin jenis Pfizer pada 16 Ogos lalu. https://t.co/y6G3c99dOH",FALSE,0,NA,2021-10-02 18:57:05,FALSE,NA,"1444375905598681096",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","theberitamy",0,FALSE,FALSE,NA,NA
"RT @Fahmibinhassan: Perlindungan dari jangkitan varian alpha dan delta masih tinggi untuk kedua dua jenis vaksin.

Kesimpulan: vaksin! http…",FALSE,0,NA,2021-10-02 18:48:41,FALSE,NA,"1444373789714751497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Norishah",33,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-02 18:23:02,FALSE,NA,"1444367333619687425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","k_e_ROLL",463,TRUE,FALSE,NA,NA
"RT @HaHakim97: @sirkulangka17 @Nadhh11 @asrulsyaffiq @soulzoul Ni mesti jenis tak reti baca data.

Meh aku ajor. Senang je nak baca tu.

Di…",FALSE,0,NA,2021-10-02 16:29:32,FALSE,NA,"1444338770912759808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nadhh11",2,TRUE,FALSE,NA,NA
"Beredar undangan vaksinasi COVID 19 untuk warga kecamatan Cilodong Depok menggunakan vaksin Frizer Vaksin jenis barukah Bukan ternyata typo",FALSE,0,NA,2021-10-02 15:48:34,FALSE,NA,"1444328461674237953",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AgungAndrew1",0,FALSE,FALSE,NA,NA
"RT @Fahmibinhassan: Perlindungan dari jangkitan varian alpha dan delta masih tinggi untuk kedua dua jenis vaksin.

Kesimpulan: vaksin! http…",FALSE,0,NA,2021-10-02 15:48:31,FALSE,NA,"1444328450420969475",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fawwwwwwwwwwzzz",33,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Yang buat teruk ni adalah jenis-jenis antivaks tegar yang nak buat apa sahaja isu untuk nak burukkan vaksin. Any issue…",FALSE,0,NA,2021-10-02 15:43:56,FALSE,NA,"1444327295808770048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snfl0w3rz",122,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-02 15:43:48,FALSE,NA,"1444327264536043524",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snfl0w3rz",463,TRUE,FALSE,NA,NA
"RT @mas_prasetiyo: Studi dari Paul Ehrlich Institute : tercatat 140% laporan efek samping dan 170% kematian dalam 7 bulan terakhir yang dis…",FALSE,0,NA,2021-10-02 15:34:17,FALSE,NA,"1444324867390652417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidir_setiawan",30,TRUE,FALSE,NA,NA
"@novelnovel88 Dosis 2 Sinovac, telat 23hari nih kynya kl liat schedule bulanan kak! Gokil yah ga cuma dr satu jenis… https://t.co/odN638jnRC",FALSE,0,"novelnovel88",2021-10-02 15:30:14,TRUE,"1444306255942615045","1444323851018539008","23562724","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bluecheesee_",0,FALSE,FALSE,NA,NA
"@tiranissyu Vaksin jenis apa Aya ?",FALSE,0,"tiranissyu",2021-10-02 15:01:05,FALSE,"1444315646192275459","1444316511644962821","1409349247032381444","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayliskin",0,FALSE,FALSE,NA,NA
"@sicfallacy Yang jenis takut mati sebab vaksin ni sebenarnya tak percaya ajal maut tu kuasa Tuhan. Lebih teruk lagi… https://t.co/UQDHIGQ8U1",FALSE,38,"sicfallacy",2021-10-02 15:00:22,TRUE,"1443943854403555334","1444316333546430472","580717077","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shaemlour",11,FALSE,FALSE,NA,NA
"RT @lrtjkt: Terhitung sejak tanggal 23 September 2021, Sentra Vaksinasi LRT Jakarta akan melayani pemberian vaksin : 

Dosis 1 dengan jenis…",FALSE,0,NA,2021-10-02 14:56:55,FALSE,NA,"1444315462746005509",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LastriManurung8",59,TRUE,FALSE,NA,NA
"RT @Fahmibinhassan: Perlindungan dari jangkitan varian alpha dan delta masih tinggi untuk kedua dua jenis vaksin.

Kesimpulan: vaksin! http…",FALSE,0,NA,2021-10-02 14:34:39,FALSE,NA,"1444309859218837515",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","aida_abdullah79",33,TRUE,FALSE,NA,NA
"RT @Fahmibinhassan: Perlindungan dari jangkitan varian alpha dan delta masih tinggi untuk kedua dua jenis vaksin.

Kesimpulan: vaksin! http…",FALSE,0,NA,2021-10-02 14:27:43,FALSE,NA,"1444308115759894531",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","azrulsyamroro",33,TRUE,FALSE,NA,NA
"RT @Royndra: @StopPlandemit 1.Vaksin jenis virus utuh (snvc, snph, crnv) dan mRNA vektor advrs (az, sptnk) dpt mengkonsumsi: Ramuan 131 sel…",FALSE,0,NA,2021-10-02 14:27:30,FALSE,NA,"1444308060575453193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hariisman",4,TRUE,FALSE,NA,NA
"@qwertyu14022 Kok bisa<U+0001F62D><U+0001F62D><U+0001F62D>  jenis vaksin apa itu",FALSE,0,"qwertyu14022",2021-10-02 14:14:05,FALSE,"1444304474894323712","1444304684986994694","1223605660979351553","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thisisy0ursyah",0,FALSE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-02 14:13:11,FALSE,NA,"1444304459878703106",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aiensyuhadaaa",463,TRUE,FALSE,NA,NA
"tp apa pun @CtMRomli kalau awak berpegang untk tak divaksin itu tk menjadi kesalahan sbb ya kita ada perlembagaan d… https://t.co/8zyVjtpxnq",FALSE,1,"muhdhazmii",2021-10-02 14:07:12,TRUE,"1444302949434363910","1444302951191744513","1004740785231687680","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muhdhazmii",0,FALSE,FALSE,NA,NA
"Medical practitioner, tak pun yang kerja cucuk vaksin ni, ada tak yang jenis antivax?",FALSE,5,NA,2021-10-02 13:18:49,FALSE,NA,"1444290776024948738",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fahmimustaffa",0,FALSE,FALSE,NA,NA
"RT @Royndra: @StopPlandemit 1.Vaksin jenis virus utuh (snvc, snph, crnv) dan mRNA vektor advrs (az, sptnk) dpt mengkonsumsi: Ramuan 131 sel…",FALSE,0,NA,2021-10-02 13:11:18,FALSE,NA,"1444288886578958340",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StopPlandemit",4,TRUE,FALSE,NA,NA
"@perfectjwoonist @bertanyarl Ohh beneran jenis vaksin ternyata, kukira km random aja, ngelawak gitu, mweheheh.

Bonarjo? Jtrg kan?",FALSE,0,"perfectjwoonist",2021-10-02 12:51:40,FALSE,"1444275351354417156","1444283944707387400","1358983254791966723","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siangxjune",0,FALSE,FALSE,NA,NA
"Eeeee red flags. Tapi okay lah tak nak generalise. Cer tanya apa reasoning dia. Kalau jenis microchip, 5g, konspira… https://t.co/cmE8v7mrYW",FALSE,0,NA,2021-10-02 12:49:55,TRUE,NA,"1444283504011845636",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","endemicvariant",0,FALSE,FALSE,NA,NA
"Masalah perlindungan imun yang menurun terhadap virus bukan suatu yang baharu. Vaksin influenza pun mengalami masal… https://t.co/fs2NZ3Zxyx",FALSE,3,"hahahamie",2021-10-02 12:34:41,TRUE,"1444277886349766667","1444279672229924864","1042279200","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hahahamie",1,FALSE,FALSE,NA,NA
"@perfectjwoonist @bertanyarl Vaksin dimana sa kok dpt moderna? Btw itu jenis vaksin beneran kan?",FALSE,0,"perfectjwoonist",2021-10-02 12:10:11,FALSE,"1444255974559080452","1444273503683768323","1358983254791966723","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siangxjune",0,FALSE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-02 11:56:58,FALSE,NA,"1444270178984873990",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wonpirirang_",463,TRUE,FALSE,NA,NA
"Jenis vaksin yang diberikan kepada penyintas akan disesuaikan dengan logistik vaksin yang tersedia.

Ayo, cepat vak… https://t.co/jSXw7bsKXS",FALSE,0,"pikobar_jabar",2021-10-02 11:56:56,TRUE,"1444270037129326594","1444270168444596227","1236966203391741952","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pikobar_jabar",0,FALSE,FALSE,NA,NA
"@PLindungi selamat malam min maaf ini sertifikat vaksin saya yang dosis 1 sama 2 kok tidak ada ya di app peduli lin… https://t.co/Waq7Q0PWUU",FALSE,0,"PLindungi",2021-10-02 11:54:40,TRUE,NA,"1444269599277543431","1242725337751932928","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tokyu8003",0,FALSE,FALSE,NA,NA
"@StopPlandemit 1.Vaksin jenis virus utuh (snvc, snph, crnv) dan mRNA vektor advrs (az, sptnk) dpt mengkonsumsi: Ram… https://t.co/CDdfvDqeCo",FALSE,10,"Royndra",2021-10-02 11:46:48,TRUE,"1444253334110539785","1444267619704471559","1882293127","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Royndra",4,FALSE,FALSE,NA,NA
"@halugirlsss @halvrabbt @bertanyarl Sama sama kak, kalo mau vaksin ditanya dulu kak jenis vaksin nya",FALSE,0,"halugirlsss",2021-10-02 11:08:06,FALSE,"1444255423926652931","1444257882300506119","1150653182525108224","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tigrkth",0,FALSE,FALSE,NA,NA
"@telephatiez @halugirlsss @bertanyarl Alhamdulillah deh kalo sehat sehat aja, lain kali  ditanya dulu kak jenis vak… https://t.co/BisRWFDmBU",FALSE,0,"telephatiez",2021-10-02 11:07:05,TRUE,"1444256997663133697","1444257623113494532","425576904","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tigrkth",0,FALSE,FALSE,NA,NA
"RT @FinazYunus: Parents pun pantaulah anak-anak sebelum hantar pergi vacc.

Explain tentang jenis vacc.
Apa yang perlu dijangka after jab.…",FALSE,0,NA,2021-10-02 11:03:51,FALSE,NA,"1444256812732071942",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gyeongsooya",83,TRUE,FALSE,NA,NA
"RT @FinazYunus: Parents pun pantaulah anak-anak sebelum hantar pergi vacc.

Explain tentang jenis vacc.
Apa yang perlu dijangka after jab.…",FALSE,0,NA,2021-10-02 10:40:24,FALSE,NA,"1444250909144334340",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nurin_atirah",83,TRUE,FALSE,NA,NA
"@unorthodoxxing @mrshananto Setuju, jam kerja yg dibahas.. Lalu yg bandingkan dengan jenis pekerjaan siapa? Yg band… https://t.co/4y5tVXqH6r",FALSE,0,"unorthodoxxing",2021-10-02 10:32:37,TRUE,"1444247766188789764","1444248949750059012","284192009","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smarthadinata",0,FALSE,FALSE,NA,NA
"Tersedia untuk 20.000 peserta dengan jenis vaksin SINOVAC.
(Boleh dosis ke-1 dan dosis ke-2 lohhh)
Buka sejak jam 8… https://t.co/7RPgZNiZ0t",FALSE,0,"Sinergi_IAITB",2021-10-02 10:26:28,TRUE,"1444247399241633798","1444247401733115907","125245363","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sinergi_IAITB",0,FALSE,FALSE,NA,NA
"PELAYANAN VAKSINASI COVID-19 DOSIS 1 &amp; 2 BAGI WARGA KELURAHAN PEJUANG

*Akan dilaksanakan Vaksin Dosis ke 1 &amp; 2 jen… https://t.co/B9PZrw94fo",FALSE,0,NA,2021-10-02 10:24:45,TRUE,NA,"1444246971225567236",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kel_pejuang",0,FALSE,FALSE,NA,NA
"RT @Fahmibinhassan: Perlindungan dari jangkitan varian alpha dan delta masih tinggi untuk kedua dua jenis vaksin.

Kesimpulan: vaksin! http…",FALSE,0,NA,2021-10-02 10:14:55,FALSE,NA,"1444244497949335554",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","izzuelee_",33,TRUE,FALSE,NA,NA
"@yourpetsfess pernah dibahas sblmya di twitter, kalo vaksin itu harus sejenis. sm kayak covid, kalo dosis 1 pake pf… https://t.co/z41M3jQKrv",FALSE,0,"yourpetsfess",2021-10-02 10:13:53,TRUE,"1444242649343414277","1444244235322937353","153800223","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mamakucink",0,FALSE,FALSE,NA,NA
"RT @HaHakim97: @sirkulangka17 @Nadhh11 @asrulsyaffiq @soulzoul Ni mesti jenis tak reti baca data.

Meh aku ajor. Senang je nak baca tu.

Di…",FALSE,0,NA,2021-10-02 09:41:27,FALSE,NA,"1444236075291971595",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soulzoul",2,TRUE,FALSE,NA,NA
"RT @SinarOnline: #Global Produk Sinovac adalah jenis vaksin Covid-19 kedua yang diluluskan kerajaan Malaysia untuk penggunaan bagi golongan…",FALSE,0,NA,2021-10-02 09:30:45,FALSE,NA,"1444233382364213249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aminur_hadi",3,TRUE,FALSE,NA,NA
"#Global Produk Sinovac adalah jenis vaksin Covid-19 kedua yang diluluskan kerajaan Malaysia untuk penggunaan bagi g… https://t.co/B2UQIIhNae",FALSE,2,NA,2021-10-02 09:27:49,TRUE,NA,"1444232645882236939",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SinarOnline",3,FALSE,FALSE,NA,NA
"RT @UMonline: Pengerusi Pasukan Bertindak Imunisasi Covid-19 Remaja (PICK-A), Datuk Dr. Noor Azmi Ghazali berkata, sehingga Khamis lalu, se…",FALSE,0,NA,2021-10-02 09:13:40,FALSE,NA,"1444229084003794948",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SyahiraSuharto",3,TRUE,FALSE,NA,NA
"RT @UMonline: Pengerusi Pasukan Bertindak Imunisasi Covid-19 Remaja (PICK-A), Datuk Dr. Noor Azmi Ghazali berkata, sehingga Khamis lalu, se…",FALSE,0,NA,2021-10-02 09:10:55,FALSE,NA,"1444228389577973767",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arifsetia2013d",3,TRUE,FALSE,NA,NA
"Gokar! Mau tanya, ada yg udah vaksin pake jenis Pfizer?",FALSE,0,NA,2021-10-02 09:02:37,FALSE,NA,"1444226303146659840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karawangfess",0,FALSE,FALSE,NA,NA
"@sirkulangka17 @Nadhh11 @asrulsyaffiq @soulzoul Ni mesti jenis tak reti baca data.

Meh aku ajor. Senang je nak bac… https://t.co/cst9R0B0zK",FALSE,6,"sirkulangka17",2021-10-02 08:59:00,TRUE,"1444224602440290306","1444225391573360641","702369722143211520","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HaHakim97",2,FALSE,FALSE,NA,NA
"Kerajaan haruslah mengkaji dahulu jenis-jenis vaksin yang hendak diambil dari segi risiko dan keberkesanan sebelum… https://t.co/Wq4m1GMv6N",FALSE,0,NA,2021-10-02 08:51:10,TRUE,NA,"1444223420154081283",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bungarayapunca1",0,FALSE,FALSE,NA,NA
"RT @NikisyaChan: @asrulsyaffiq @soulzoul Aku ni obese,asma,GERD. Sejak awal pandemic tk pernah lagi kna Covid and lengkap vaksin. Alhamduli…",FALSE,0,NA,2021-10-02 08:47:52,FALSE,NA,"1444222589098860545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Edrina_Hendrick",2,TRUE,FALSE,NA,NA
"Kapolsek, Kanit Bimas, Kanit Intel, Bhabinkamtibmas Polsek Srandakan dan Bintara Trecer Polsek Srandakan Monitoring… https://t.co/6JnOOaQko9",FALSE,1,NA,2021-10-02 08:01:06,TRUE,NA,"1444210822444503044",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","polseksrandakan",0,FALSE,FALSE,NA,NA
"Cadangan saya, YB boleh buat status vaksinansi baru bagi individu yang mana faktor kesihatan tidak membolehkannya m… https://t.co/yHA3lI0vs2",FALSE,0,NA,2021-10-02 08:00:31,TRUE,NA,"1444210674645696513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nefauzii",0,FALSE,FALSE,NA,NA
"Pengerusi Pasukan Bertindak Imunisasi Covid-19 Remaja (PICK-A), Datuk Dr. Noor Azmi Ghazali berkata, sehingga Khami… https://t.co/ZJqZlbdi0d",FALSE,5,NA,2021-10-02 07:29:42,TRUE,NA,"1444202919713251331",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","UMonline",3,FALSE,FALSE,NA,NA
"RT @Fahmibinhassan: Perlindungan dari jangkitan varian alpha dan delta masih tinggi untuk kedua dua jenis vaksin.

Kesimpulan: vaksin! http…",FALSE,0,NA,2021-10-02 07:27:07,FALSE,NA,"1444202268924936193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nrainarsli",33,TRUE,FALSE,NA,NA
"RT @k_izzuddin: Nak kena ganti kelas guru-guru yang tak ambil vaksin disebabkan diorang tak dibenarkan untuk mengajar. 

Tapi sampai bila?…",FALSE,0,NA,2021-10-02 07:24:08,FALSE,NA,"1444201515913154570",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Desmond_Jenis",4300,TRUE,FALSE,NA,NA
"RT @Fahmibinhassan: Perlindungan dari jangkitan varian alpha dan delta masih tinggi untuk kedua dua jenis vaksin.

Kesimpulan: vaksin! http…",FALSE,0,NA,2021-10-02 07:15:57,FALSE,NA,"1444199460620234753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","donutcampuq",33,TRUE,FALSE,NA,NA
"#Vaksinasi #Covid19 Seramai 1,498,274 remaja berusia 12 hingga 17 tahun sudah menerima sekurang-kurangnya satu dos… https://t.co/6WnHJJGHxT",FALSE,7,NA,2021-10-02 07:10:38,TRUE,NA,"1444198119348965380",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","hmetromy",1,FALSE,FALSE,NA,NA
"RT @khairul_hafidz: Yang buat teruk ni adalah jenis-jenis antivaks tegar yang nak buat apa sahaja isu untuk nak burukkan vaksin. Any issue…",FALSE,0,NA,2021-10-02 07:05:10,FALSE,NA,"1444196743772467204",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heolfnd",122,TRUE,FALSE,NA,NA
"RT @Fahmibinhassan: Perlindungan dari jangkitan varian alpha dan delta masih tinggi untuk kedua dua jenis vaksin.

Kesimpulan: vaksin! http…",FALSE,0,NA,2021-10-02 07:00:13,FALSE,NA,"1444195497892212741",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alipppsafuan",33,TRUE,FALSE,NA,NA
"RT @Fahmibinhassan: Perlindungan dari jangkitan varian alpha dan delta masih tinggi untuk kedua dua jenis vaksin.

Kesimpulan: vaksin! http…",FALSE,0,NA,2021-10-02 06:50:22,FALSE,NA,"1444193018941108229",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","riesna_zasly",33,TRUE,FALSE,NA,NA
